time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
6081,-0.042000003,0.99195004,9.43095,-0.037,-0.065,-0.325,-0.003,1.046,9.75,0.0075625,-0.0752125,0.023924999,0.053069,0.006158,0.112856,0.992173,0
6121,0.10305001,0.89100003,10.209001,0.094,-0.128,0.447,0,1.013,9.754,-0.089375,0.071775,0.0154,0.051342,0.005913,0.113338,0.992211,0
6161,-0.043950003,0.94395006,9.82905,-0.032,-0.057,0.064,-0.008,0.997,9.755,0.0565125,-0.062425,0.022824999,0.050592,0.006151,0.113599,0.992218,0
6201,-0.00105,1.023,9.484051,-0.011,0.003,-0.273,0.011,1.018,9.753,0.0257125,-6.88E-04,0.023924999,0.051743,0.005359,0.114017,0.992115,0
6242,-0.021000002,1.0330501,9.4459505,-0.022,0.003,-0.314,0.009,1.017,9.753,-0.0339625,-0.031625,0.0174625,0.051651,0.005455,0.114427,0.992072,0
6281,-0.094950005,0.98505,9.843,-0.095,-0.013,0.077,0.013,0.992,9.756,-0.095699996,0.0163625,4.13E-04,0.050408,0.005129,0.114469,0.992133,0
6321,0,0.94605005,10.07505,-0.001,-0.015,0.305,0.001,0.955,9.759,-0.0510125,0.0132,0.0367125,0.048363,0.005552,0.114953,0.992177,0
6361,-0.00405,1.02795,9.73305,0.001,0.071,-0.035,-0.001,0.949,9.76,-0.01155,0.0067375,0.0015125,0.048145,0.00566,0.115444,0.99213,0
6401,-0.07305,0.96105003,9.802051,-0.057,0.017,0.031,-0.011,0.934,9.762,-0.072325,0.0419375,0.0037125,0.047301,0.006106,0.115432,0.992169,0
6441,-0.033,0.92505,10.111051,-0.001,0.002,0.341,-0.025,0.909,9.764,-0.01375,-0.00275,0.03025,0.045947,0.006686,0.11577,0.99219,0
6482,0.22695,1.023,9.714001,0.244,0.089,-0.079,-0.013,0.918,9.763,0.0171875,0.004675,0.0270875,0.04649,0.006136,0.116488,0.992084,0
6521,-0.076050006,0.97800004,9.74295,-0.056,0.041,-0.024,-0.011,0.925,9.762,-0.0020625,-0.00495,-0.0144375,0.04683,0.006107,0.116562,0.992059,0
6561,-0.054,0.89400005,9.85305,-0.046,-0.031,0.083,-0.007,0.916,9.763,-0.0361625,-0.0017875,0.007975,0.0464,0.005836,0.116504,0.992088,0
6601,-0.018000001,0.89895004,10.177951,0,-0.001,0.409,-0.014,0.9,9.765,-0.0072875,-0.0103125,0.0154,0.045553,0.006088,0.116764,0.992095,0
6641,-0.043950003,0.94905007,9.811951,-0.035,0.042,0.069,-0.004,0.912,9.764,0.0672375,-0.0155375,0.025024999,0.046271,0.005682,0.117077,0.992027,0
6681,-0.04695,1.0180501,9.661051,-0.039,0.073,-0.105,-0.003,0.936,9.761,0.027775,-0.0081125,0.0196625,0.047463,0.00579,0.117529,0.991917,0
6721,0.15300001,1.0849501,9.496051,0.13,0.123,-0.28,0.005,0.952,9.76,0.011825,-0.0177375,0.0430375,0.048329,0.005454,0.118106,0.991809,0
6761,0.01695,0.9990001,9.958051,-0.002,0.047,0.195,0.016,0.946,9.76,-0.066,0.0015125,-0.0176,0.048086,0.004885,0.118269,0.991804,0
6801,-0.11895001,0.915,9.936001,-0.124,-0.023,0.167,0.015,0.935,9.761,0.0257125,-0.0262625,0.0015125,0.047547,0.004815,0.117962,0.991867,0
6841,-0.07095,0.93195003,9.958051,-0.079,-0.011,0.181,0.01,0.937,9.761,0.0055,0.02915,0.0270875,0.047576,0.005128,0.118294,0.991824,0
6881,-0.030000001,1.0180501,9.670951,-0.038,0.056,-0.076,0.013,0.952,9.76,0.0512875,-0.0763125,0.032449998,0.048359,0.005119,0.118824,0.991723,0
6921,0.14400001,0.9990001,9.771001,0.104,0.035,0.006,0.031,0.958,9.759,-0.020075,0.0515625,0.0378125,0.048763,0.004286,0.119625,0.991611,0
6961,0.079050004,0.97305006,9.7879505,0.033,0.01,0.019,0.034,0.957,9.759,0.0097625,-0.045375,0.0122375,0.048723,0.004083,0.120103,0.991556,0
7001,0.01695,1.014,9.501,-0.026,0.042,-0.265,0.04,0.965,9.758,0.028875,0.0078375,0.0292875,0.0492,0.0039,0.120542,0.99148,0
7041,0.064950004,0.98505,9.73305,-0.002,0.019,-0.034,0.057,0.961,9.759,-0.0776875,-0.046475,0.022824999,0.049003,0.002986,0.120986,0.991439,0
7082,0.034050003,0.93900007,10.144951,-0.023,-0.007,0.371,0.05,0.933,9.761,0.0044,4.13E-04,0.0506,0.047631,0.003231,0.121639,0.991425,0
7121,0.14595,0.966,9.634951,0.059,0.007,-0.131,0.076,0.945,9.76,0.0182875,-0.04015,0.03355,0.048397,0.001982,0.122536,0.991281,0
7161,0.18705001,1.095,9.847951,0.095,0.144,0.086,0.081,0.945,9.76,-0.0339625,-0.0166375,0.0441375,0.048374,0.001778,0.123192,0.991201,0
7201,0.38805002,1.08105,9.81,0.278,0.135,0.045,0.108,0.943,9.76,-0.0276375,0.015262499,-0.0207625,0.048478,4.64E-04,0.123605,0.991146,0
7241,-0.025050001,1.03995,9.847951,-0.117,0.091,0.086,0.104,0.943,9.76,-0.004125,-0.022,-0.0496375,0.048476,6.27E-04,0.122667,0.991263,0
7282,-0.08505,0.97800004,9.975,-0.146,0.025,0.181,0.09,0.941,9.76,-0.0276375,0.0419375,-0.0240625,0.048244,0.001256,0.121977,0.991358,0
7321,-0.021000002,0.93900007,9.805051,-0.091,-0.011,0.031,0.077,0.937,9.761,0.0320375,-0.029424999,-0.00275,0.048023,0.00188,0.121751,0.991396,0
7361,0.18195,0.94605005,9.7900505,0.09,-0.004,0.018,0.086,0.943,9.76,-0.0180125,0.0174625,-0.0198,0.048348,0.00148,0.121605,0.991399,0
7401,-0.05595,0.95595,9.96,-0.125,0.019,0.208,0.07,0.934,9.761,0.0064625,0.0078375,-0.0218625,0.047783,0.002202,0.121136,0.991482,0
7442,0.064950004,0.90300006,9.70695,-0.004,-0.03,-0.049,0.072,0.943,9.76,0.0268125,4.13E-04,-0.0144375,0.048257,0.002136,0.120844,0.991495,0
7482,0.04605,0.85095006,9.75195,-0.04,-0.109,-0.036,0.067,0.939,9.761,-0.0180125,0.0163625,-0.0474375,0.048022,0.002371,0.120274,0.991575,0
7521,-0.19500001,0.753,9.76605,-0.216,-0.169,-0.092,0.052,0.918,9.763,-0.023375,0.03135,-0.036849998,0.04687,0.002967,0.11938,0.991737,0
7561,0.28995,0.80805004,9.814051,0.237,-0.096,0.041,0.048,0.9,9.765,0.0257125,0.038775,-0.0292875,0.045907,0.003027,0.119094,0.991816,0
7601,-0.078,0.9580501,9.58395,-0.11,0.039,-0.188,0.042,0.914,9.763,0.01925,-0.0251625,-0.079475,0.046622,0.003324,0.117746,0.991943,0
7642,0.17505,0.85095006,9.649051,0.133,-0.068,-0.134,0.057,0.911,9.763,-0.0361625,-0.014575,-0.0752125,0.046532,0.002523,0.116371,0.992111,0
7681,-0.25305,0.87000006,9.87705,-0.269,-0.013,0.094,0.036,0.884,9.766,-0.066,0.06325,-0.0922625,0.045035,0.003337,0.114717,0.992371,0
7721,-0.31305,0.83595,9.69495,-0.32,-0.04,-0.083,0.02,0.871,9.767,0.014025,-0.096525,-0.0314875,0.044305,0.003998,0.11343,0.992549,0
7761,-0.18105,0.95400006,9.667951,-0.222,0.078,-0.11,0.045,0.874,9.767,-0.040425,-0.1029875,-0.009075,0.044625,0.002723,0.113002,0.992588,0
7801,0.10305001,0.76695,10.432051,0.044,-0.074,0.648,0.051,0.837,9.77,-0.0680625,0.0462,0.038775,0.042694,0.00229,0.113367,0.992632,0
7841,0.06705,0.82395005,9.996,0.015,-0.013,0.212,0.039,0.83,9.771,0.0363,0.0451,4.13E-04,0.042351,0.00289,0.113807,0.992595,0
7882,-0.10395,0.855,9.814051,-0.109,0.007,0.035,0.013,0.836,9.77,-0.01375,0.069575,0.0185625,0.042507,0.004192,0.113838,0.99258,0
7921,0.16995001,0.87705004,9.936001,0.169,0.039,0.157,-0.006,0.832,9.771,0.0086625,0.0462,0.022824999,0.042181,0.005198,0.114446,0.992519,0
7961,0.097950004,0.87195003,9.77595,0.094,0.023,-0.004,0,0.848,9.769,0.0650375,-0.00495,-0.012375,0.043082,0.004919,0.114476,0.992479,0
8001,0.12495001,0.87195003,9.5460005,0.112,0,-0.233,0.009,0.871,9.767,0.0320375,-0.0103125,-0.0070125,0.044264,0.004592,0.114307,0.992448,0
8041,-0.05595,0.85995007,9.625051,-0.062,-0.013,-0.151,0.007,0.871,9.767,-0.0169125,0.0143,-0.0198,0.04423,0.004688,0.113982,0.992486,0
8082,0.02205,0.83400005,9.7570505,0.011,-0.03,-0.016,0.002,0.858,9.768,-0.0276375,0.0132,-0.012375,0.043566,0.004872,0.113734,0.992543,0
8121,-0.17595,0.86295,9.843,-0.153,0.011,0.063,-0.009,0.846,9.77,-0.0339625,-0.0017875,-0.0070125,0.04285,0.005403,0.113383,0.992612,0
8161,-0.03705,0.87195003,9.976951,-0.007,0.038,0.198,-0.02,0.833,9.771,-0.022275,0.0462,0.0185625,0.04212,0.005883,0.113606,0.992615,0
8201,-0.10395,0.906,9.77595,-0.066,0.06,0.035,-0.028,0.839,9.77,0.0352,-0.0103125,0.0100375,0.042385,0.006331,0.113808,0.992577,0
8241,0.096,0.95100003,9.690001,0.123,0.09,-0.085,-0.028,0.849,9.769,-0.0361625,0.0100375,0.0196625,0.042877,0.006397,0.114202,0.992511,0
8282,-0.00105,0.83895004,10.159051,0.04,-0.002,0.362,-0.028,0.832,9.771,-0.0276375,0.0430375,-0.027224999,0.042017,0.006312,0.11416,0.992553,0
8321,0.04605,0.91305006,9.850051,0.071,0.068,0.077,-0.029,0.844,9.77,0.0726,-0.011275,-5.50E-04,0.04273,0.006433,0.113943,0.992547,0
8361,-0.147,0.98205006,9.59895,-0.103,0.115,-0.179,-0.032,0.865,9.768,-0.01265,0.0323125,-0.0133375,0.043686,0.006681,0.113687,0.992533,0
8401,-0.010950001,0.90300006,9.735001,0.048,0.036,-0.043,-0.048,0.862,9.768,-0.0094875,-6.88E-04,-0.011275,0.04347,0.007477,0.113596,0.992547,0
8442,-0.363,0.84105,9.747001,-0.242,-0.002,-0.112,-0.095,0.844,9.769,-0.1362625,0.1920875,-0.00275,0.042272,0.00972,0.113234,0.992621,0
8481,-0.11895001,0.762,10.2619505,0.009,-0.035,0.51,-0.145,0.798,9.773,-0.0180125,0.0356125,0.0356125,0.039611,0.012054,0.113888,0.99263,0
8521,-0.09705,0.89895004,9.561001,0.033,0.082,-0.223,-0.128,0.816,9.771,0.05335,-0.022,0.0281875,0.04068,0.011286,0.114438,0.992532,0
8561,-0.13305001,0.9580501,9.63,0.016,0.13,-0.141,-0.139,0.823,9.771,-0.0595375,0.0430375,0.0367125,0.040913,0.011895,0.11514,0.992435,0
8601,-0.058950003,0.87195003,9.96,0.076,0.06,0.184,-0.13,0.81,9.772,-0.003025,-0.0347875,0.0154,0.04033,0.011423,0.115706,0.992398,0
8641,-0.054,0.85995007,9.85305,0.066,0.042,0.075,-0.12,0.815,9.771,-0.023375,0.021724999,0.025024999,0.04057,0.010967,0.116102,0.992347,0
8682,-0.040050004,0.87705004,9.972,0.094,0.063,0.197,-0.122,0.807,9.772,-0.01375,0.003575,0.0122375,0.040203,0.010995,0.116474,0.992318,0
8721,-0.13800001,0.91800004,9.72795,-0.013,0.096,-0.046,-0.123,0.816,9.771,0.0320375,0.015262499,0.0089375,0.040673,0.01111,0.116647,0.992278,0
8761,-0.028050002,0.92505,9.691951,0.104,0.089,-0.087,-0.132,0.822,9.771,-0.0532125,0.0493625,-5.50E-04,0.040846,0.011643,0.116924,0.992232,0
8801,-0.21900001,0.77205,10.015051,-0.079,-0.04,0.238,-0.138,0.802,9.772,-0.023375,-0.0070125,-0.0187,0.039825,0.011817,0.116673,0.992301,0
8842,-0.19305001,0.82695,9.868951,-0.051,0.017,0.088,-0.138,0.799,9.772,0.0055,-0.0166375,0.004675,0.039718,0.011782,0.116579,0.992316,0
8881,-0.15195,0.85800004,9.805051,-0.014,0.055,0.02,-0.134,0.802,9.772,0.014025,-6.88E-04,0.0111375,0.039861,0.011621,0.11675,0.992293,0
8921,-0.07095,0.90105003,9.714001,0.064,0.089,-0.06,-0.132,0.809,9.772,-0.0072875,0.0100375,-0.011275,0.040247,0.011548,0.116809,0.992271,0
8961,-0.20205002,0.80295,9.999001,-0.052,-0.013,0.224,-0.138,0.803,9.772,0.0012375,0.015262499,-0.0081125,0.039839,0.011892,0.116544,0.992314,0
9002,-0.07305,0.78795004,9.711,0.073,-0.02,-0.047,-0.141,0.811,9.772,0.0479875,-0.0081125,-5.50E-04,0.040274,0.011979,0.116605,0.992289,0
9041,-0.30495003,0.822,9.702001,-0.169,-0.004,-0.1,-0.143,0.821,9.771,-0.0083875,-0.00605,-0.00275,0.040765,0.012153,0.116341,0.992297,0
9081,-0.13995,0.753,9.7879505,-0.002,-0.062,-0.006,-0.147,0.811,9.771,-0.0105875,0.003575,0.0122375,0.040248,0.012297,0.116516,0.992296,0
9122,-0.28395,0.75000006,9.817051,-0.126,-0.058,0.034,-0.145,0.807,9.772,0.0182875,-0.0188375,-0.0166375,0.040084,0.012176,0.116408,0.992317,0
9161,-0.279,0.753,9.74505,-0.119,-0.055,-0.033,-0.153,0.803,9.772,-0.0276375,0.0015125,0.0165,0.039812,0.012562,0.116294,0.992337,0
9201,-0.21405001,0.762,10.047001,-0.04,-0.034,0.264,-0.163,0.783,9.773,-0.0265375,0.0451,0.005775,0.038739,0.012951,0.116666,0.99233,0
9241,-0.21900001,0.81195,9.802051,-0.045,0.044,0.046,-0.171,0.787,9.773,0.0385,-0.03795,0.0484,0.038902,0.013341,0.117111,0.992266,0
9281,0.010050001,0.87495005,9.526951,0.147,0.068,-0.251,-0.147,0.803,9.772,0.0097625,-0.0177375,0.0143,0.039829,0.012319,0.117909,0.992148,0
9322,-0.18795002,0.846,9.9529505,-0.028,0.051,0.169,-0.148,0.792,9.773,-0.0691625,0.0270875,0.005775,0.039201,0.01234,0.118,0.992162,0
9361,-0.042000003,0.753,9.943951,0.086,-0.033,0.168,-0.127,0.782,9.774,0.0309375,-0.0911625,0.0037125,0.038883,0.01118,0.11811,0.992175,0
9401,-0.18795002,0.786,9.735001,-0.063,-0.012,-0.049,-0.113,0.788,9.774,-0.021175,0.003575,-0.010175,0.039257,0.010488,0.117942,0.992188,0
9441,-0.19995001,0.73605,9.931951,-0.077,-0.037,0.153,-0.113,0.772,9.775,-0.0254375,-0.029424999,-0.00275,0.038454,0.010351,0.117859,0.992231,0
9481,-0.24795002,0.78105,9.76395,-0.134,0.007,-0.023,-0.114,0.769,9.775,0.027775,-0.014575,0.0122375,0.038304,0.010447,0.117921,0.992228,0
9522,-0.135,0.81000006,9.703951,-0.018,0.027,-0.077,-0.103,0.775,9.775,-0.01375,-0.0411125,0.0270875,0.038666,0.009909,0.118337,0.99217,0
9561,-0.10005,0.81495005,9.924001,0.004,0.039,0.139,-0.099,0.762,9.776,-0.040425,-0.0070125,0.023924999,0.038045,0.009662,0.118827,0.992138,0
9601,0.024,0.81495005,9.943951,0.096,0.044,0.165,-0.082,0.759,9.776,0.0149875,-0.0358875,0.0100375,0.037952,0.008791,0.119194,0.992106,0
9641,-0.064050004,0.81195,9.795,0.017,0.037,0.016,-0.072,0.765,9.776,-9.63E-04,0.0089375,-5.50E-04,0.038356,0.008334,0.119231,0.99209,0
9682,-0.030000001,0.84795004,9.85305,0.04,0.072,0.085,-0.068,0.771,9.775,0.011825,-0.0336875,-0.009075,0.038692,0.008106,0.119167,0.992086,0
9721,-0.14295001,0.83400005,9.702001,-0.074,0.046,-0.077,-0.061,0.784,9.775,0.028875,-0.022,-0.0187,0.039386,0.007858,0.118843,0.9921,0
9761,-0.123,0.77205,9.832951,-0.066,-0.022,0.058,-0.056,0.785,9.775,-0.0094875,0.015262499,-0.0059125,0.039442,0.007591,0.118519,0.992138,0
9801,-0.076050006,0.83400005,9.573001,-0.005,0.04,-0.199,-0.06,0.79,9.774,0.0022,-0.0603625,-0.0155375,0.039679,0.007873,0.11849,0.99213,0
9842,-0.34905002,0.69000006,10.096951,-0.283,-0.089,0.316,-0.057,0.77,9.776,-0.057475,0.0185625,-0.00275,0.038713,0.007537,0.11798,0.992232,0
9881,0.08400001,0.762,10.111051,0.145,-0.011,0.329,-0.062,0.761,9.776,0.043725,-0.036849998,0.055825,0.03818,0.007797,0.118807,0.992152,0
9921,-0.022950001,0.86295,9.573001,0.029,0.073,-0.213,-0.043,0.784,9.775,0.02145,0.0174625,0.0026125,0.039489,0.006959,0.119254,0.992053,0
9961,-0.03705,0.83205,9.799951,0.027,0.034,0.031,-0.054,0.781,9.775,-0.0286,0.005775,0.0026125,0.039249,0.007539,0.119368,0.992045,0
10002,-0.058950003,0.82005006,9.759001,0.002,0.041,-0.023,-0.056,0.775,9.775,-0.01375,0.03025,-0.0070125,0.038957,0.00761,0.119319,0.992062,0
10041,-0.18105,0.762,9.91005,-0.094,-0.01,0.139,-0.069,0.773,9.775,0.0033,-0.0092125,0.0015125,0.038743,0.00822,0.119194,0.99208,0
10081,-0.049050003,0.78105,9.58395,0.022,-0.003,-0.2,-0.063,0.78,9.775,0.0171875,-0.00605,4.13E-04,0.039135,0.007961,0.119283,0.992056,0
10121,-0.08505,0.74295,10.08705,-0.009,-0.03,0.302,-0.071,0.766,9.776,-0.0499125,0.0493625,4.13E-04,0.038338,0.008353,0.11931,0.992081,0
10161,-0.10005,0.79995006,9.77805,-0.006,0.025,-0.01,-0.088,0.764,9.776,0.043725,-0.00275,0.0122375,0.038173,0.009154,0.119422,0.992067,0
10202,-0.126,0.82395005,9.61305,-0.035,0.043,-0.173,-0.086,0.774,9.775,-0.0308,0.0408375,0.0100375,0.038682,0.009135,0.119657,0.992019,0
10241,-0.05595,0.72405005,9.891001,0.067,-0.05,0.138,-0.094,0.758,9.776,-0.0169125,-0.00605,0.0037125,0.037808,0.009404,0.11995,0.992015,0
10281,-0.064050004,0.70695,9.84105,0.034,-0.057,0.056,-0.088,0.751,9.777,-0.0180125,0.011,0.0165,0.037519,0.009107,0.119979,0.992025,0
10321,-0.042000003,0.76500005,10.06305,0.053,0.023,0.273,-0.094,0.739,9.778,-0.01265,0.037675,4.13E-04,0.036857,0.009366,0.120228,0.992017,0
10361,-0.052050002,0.822,9.726001,0.057,0.067,-0.052,-0.097,0.75,9.777,0.0576125,-0.0092125,0.006875,0.037582,0.009498,0.120294,0.991981,0
10401,0.055050004,0.83205,9.592051,0.136,0.062,-0.187,-0.081,0.768,9.776,-0.0339625,0.0067375,-0.0229625,0.038389,0.008851,0.120156,0.991972,0
10441,-0.21405001,0.78105,10.00605,-0.104,0.023,0.22,-0.1,0.752,9.777,0.0149875,0.0334125,-0.0198,0.037513,0.009669,0.119647,0.99206,0
10481,-0.018000001,0.75000006,9.493951,0.069,-0.014,-0.283,-0.082,0.762,9.776,-0.038225,-0.0570625,-0.0292875,0.038142,0.008806,0.11919,0.992099,0
10521,-0.26505002,0.67800003,10.308001,-0.158,-0.061,0.517,-0.1,0.728,9.779,-0.0691625,0.086625,-0.0207625,0.036236,0.009584,0.118655,0.992227,0
10561,-0.09,0.70500004,9.75405,0.037,-0.006,0,-0.104,0.729,9.778,0.0735625,-0.046475,-0.0048125,0.036326,0.009695,0.118517,0.992239,0
10601,-0.16695,0.79995006,9.711,-0.058,0.047,-0.066,-0.105,0.742,9.777,-0.0286,0.0323125,0.0089375,0.03696,0.009856,0.118448,0.992223,0
10641,0.010050001,0.80505,9.844951,0.109,0.07,0.068,-0.109,0.732,9.778,-0.021175,0.0132,-0.011275,0.036458,0.009979,0.118563,0.992226,0
10681,-0.28905,0.78405005,9.795,-0.172,0.046,0.014,-0.113,0.729,9.778,-0.01155,-6.88E-04,-0.0314875,0.036268,0.010145,0.118023,0.992296,0
10721,-0.14295001,0.70500004,9.87405,-0.028,-0.028,0.095,-0.122,0.722,9.779,-0.0020625,4.13E-04,0.0111375,0.035871,0.010533,0.117893,0.992322,0
10761,-0.076050006,0.666,9.835951,0.057,-0.064,0.04,-0.112,0.718,9.779,-0.01265,0.0067375,-0.026124999,0.035725,0.010012,0.117821,0.992341,0
10801,-0.231,0.702,9.63195,-0.098,-0.017,-0.15,-0.133,0.711,9.779,-0.0158125,0.03025,-0.00275,0.035244,0.01103,0.117419,0.992395,0
10845,-0.13800001,0.69000006,9.573001,0.004,-0.012,-0.219,-0.14,0.693,9.781,-0.0829125,0.055825,-0.0176,0.0344,0.011238,0.117397,0.992425,0
10881,-0.26700002,0.67095006,9.943951,-0.084,0.011,0.159,-0.174,0.656,9.783,-0.0680625,0.053625,0.0037125,0.032196,0.012753,0.117212,0.992502,0
10921,-0.16905001,0.58005005,9.838051,0.005,-0.065,0.049,-0.168,0.638,9.784,-0.0243375,-0.0592625,-0.0081125,0.031296,0.012306,0.117201,0.992538,0
10961,-0.27705002,0.63795,10.2289505,-0.103,0.005,0.443,-0.168,0.621,9.785,-0.0350625,0.03025,0.0037125,0.03042,0.01228,0.117122,0.992575,0
11001,-0.147,0.73800004,9.807,0.023,0.101,0.021,-0.159,0.634,9.784,0.080025,-0.0837375,0.0165,0.031248,0.011807,0.117376,0.992525,0
11042,-0.076050006,0.75000006,9.628051,0.07,0.091,-0.167,-0.138,0.657,9.783,-9.63E-04,0.022824999,-5.50E-04,0.032481,0.011001,0.117513,0.992478,0
11081,-0.09,0.642,9.88605,0.058,-0.009,0.09,-0.139,0.648,9.784,-0.0446875,-0.00275,-0.009075,0.032052,0.01099,0.117412,0.992505,0
11121,-0.076050006,0.61605,9.814051,0.069,-0.027,0.021,-0.137,0.64,9.784,0.0257125,0.0100375,-0.0081125,0.031667,0.010801,0.117259,0.992537,0
11161,-0.26205,0.642,9.60795,-0.126,-0.002,-0.182,-0.131,0.641,9.784,-0.04675,-0.031625,-0.0207625,0.031768,0.010525,0.11679,0.992592,0
11202,-0.15705001,0.58995,10.267051,-0.009,-0.023,0.469,-0.14,0.608,9.786,-0.055275,0.0259875,0.0207625,0.029965,0.010738,0.116905,0.992632,0
11241,0.01905,0.67095006,9.87195,0.143,0.056,0.074,-0.125,0.614,9.786,0.060775,-0.031625,0.005775,0.030357,0.010028,0.117267,0.992585,0
11281,-0.14505,0.70005006,9.691951,-0.012,0.062,-0.101,-0.124,0.632,9.785,0.0149875,0.036575,-0.011275,0.031305,0.010092,0.117124,0.992572,0
11321,-0.13995,0.717,9.69705,0,0.069,-0.1,-0.135,0.638,9.784,0.0022,0.0089375,-0.012375,0.031531,0.010678,0.116963,0.992578,0
11361,-0.08805001,0.66405004,9.94095,0.058,0.014,0.157,-0.126,0.639,9.784,-0.003025,0.003575,-0.0155375,0.031644,0.010207,0.116598,0.992622,0
11402,-0.028050002,0.666,9.735001,0.107,0.023,-0.046,-0.135,0.643,9.784,0.0055,0.0067375,-0.0198,0.031814,0.010678,0.116347,0.992641,0
11441,-0.15495001,0.57105005,10.023001,-0.011,-0.072,0.225,-0.14,0.63,9.785,-0.01485,0.111237496,-0.03575,0.031133,0.010845,0.115754,0.99273,0
11481,-0.37005,0.72405005,9.450001,-0.184,0.079,-0.344,-0.183,0.642,9.783,0.0490875,-0.0092125,-0.0144375,0.031536,0.013066,0.115304,0.992743,0
11521,-0.43500003,0.67800003,9.61095,-0.229,0.023,-0.181,-0.192,0.643,9.783,-0.072325,0.036575,-0.00275,0.031475,0.01355,0.115091,0.992763,0
11562,-0.40800002,0.59505004,10.152,-0.193,-0.025,0.361,-0.214,0.61,9.785,-0.0617375,-0.0188375,0.0378125,0.029692,0.014484,0.115395,0.99277,0
11601,-0.29295,0.61395,10.173,-0.079,0.006,0.36,-0.221,0.592,9.786,-0.0339625,0.005775,0.058025,0.028706,0.014729,0.116329,0.992686,0
11641,-0.246,0.609,10.173,-0.024,-0.032,0.401,-0.219,0.591,9.786,0.0565125,-0.0092125,0.0622875,0.028707,0.01468,0.117517,0.992547,0
11681,-0.123,0.65205,9.5460005,0.081,0.016,-0.25,-0.204,0.623,9.784,0.0715,-0.022,0.0600875,0.030405,0.0141,0.118679,0.992366,0
11721,-0.13800001,0.66195005,9.75195,0.062,0.02,-0.031,-0.199,0.633,9.784,-0.0083875,0.002475,0.0548625,0.030877,0.013958,0.119698,0.992231,0
11761,-0.16905001,0.60195005,9.71895,0.022,-0.037,-0.072,-0.185,0.636,9.784,0.0342375,-0.0411125,0.040975,0.031097,0.013327,0.120586,0.992126,0
11802,-0.15495001,0.63795,9.45495,0.019,-0.014,-0.331,-0.169,0.64,9.784,-0.0446875,-0.0198,0.0378125,0.031351,0.012525,0.121452,0.992023,0
11841,-0.25500003,0.55605,10.21695,-0.078,-0.062,0.428,-0.166,0.607,9.786,-0.0638,-0.0166375,0.042075,0.029654,0.012207,0.12214,0.991994,0
11881,-0.054,0.642,9.936001,0.096,0.037,0.142,-0.151,0.603,9.786,0.0416625,-0.0325875,0.0515625,0.02962,0.011426,0.123192,0.991874,0
11921,-0.126,0.70905006,9.640051,0.017,0.088,-0.156,-0.139,0.619,9.786,-0.0072875,-0.0070125,0.040975,0.030471,0.01098,0.123957,0.991758,0
11961,-0.033,0.63495004,10.011001,0.104,0.013,0.224,-0.131,0.612,9.786,-0.0169125,0.002475,0.0122375,0.03017,0.01055,0.124567,0.991696,0
12002,-0.22395001,0.67605,9.678,-0.084,0.049,-0.115,-0.133,0.618,9.786,0.02255,-0.00385,0.0015125,0.03046,0.010666,0.124613,0.99168,0
12041,-0.17400001,0.597,10.03695,-0.028,-0.025,0.237,-0.135,0.61,9.786,-0.0499125,0.022824999,0.006875,0.030023,0.010722,0.124717,0.99168,0
12081,-0.279,0.62595004,9.987,-0.12,0.006,0.197,-0.151,0.608,9.786,0.077825,-0.0017875,0.0196625,0.029819,0.011547,0.124964,0.991645,0
12121,-0.15495001,0.71400005,9.462001,-0.009,0.07,-0.332,-0.139,0.64,9.784,0.010725,-0.0177375,0.0154,0.031505,0.011174,0.125293,0.991556,0
12161,-0.078,0.58695,10.129951,0.078,-0.04,0.334,-0.146,0.626,9.785,-0.0169125,0.0334125,0.0100375,0.03073,0.011462,0.125601,0.991538,0
12201,-0.22395001,0.58995,9.670951,-0.076,-0.046,-0.114,-0.141,0.633,9.785,0.0385,-0.0273625,-0.011275,0.031137,0.011195,0.125426,0.99155,0
12241,-0.10005,0.64695,9.867001,0.057,0.009,0.075,-0.153,0.63,9.785,-0.01375,0.0345125,0.032449998,0.030928,0.011798,0.125685,0.991517,0
12282,-0.19305001,0.70695,9.69705,-0.017,0.057,-0.073,-0.146,0.637,9.784,0.0342375,-0.011275,-0.0155375,0.031314,0.011489,0.125862,0.991486,0
12321,-0.09195001,0.73305005,9.55095,0.074,0.06,-0.209,-0.142,0.647,9.784,-0.0424875,-0.022,0.006875,0.031815,0.011349,0.125786,0.991482,0
12361,-0.39600003,0.58500004,10.31505,-0.222,-0.06,0.524,-0.145,0.618,9.786,-0.0413875,4.13E-04,-0.0218625,0.030362,0.011318,0.12554,0.991559,0
12401,-0.126,0.58500004,9.89595,-0.02,-0.035,0.115,-0.127,0.621,9.786,0.0416625,-0.097625,0.0430375,0.030633,0.01046,0.125722,0.991537,0
12441,0.028950002,0.70005006,9.72795,0.134,0.062,-0.06,-0.106,0.632,9.785,0.0309375,-0.00495,0.021724999,0.031349,0.009488,0.126547,0.991419,0
12482,-0.123,0.55605,9.86505,-0.041,-0.09,0.075,-0.081,0.635,9.785,-0.01485,-0.062425,-0.0218625,0.031646,0.00822,0.126291,0.991454,0
