time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
4040,0.41157284,-9.91956,-0.37210685,-0.0367,-0.0561,-0.6386,0.4878,-9.7897,0.3051,0.048921578,0.13030629,-0.13238323,-0.177589,-0.672979,0.68428,0.21753299,0
4080,0.08723513,-10.338604,-0.1195377,-0.4393,-0.48079997,-0.47689998,0.5374,-9.7866,0.3199,-0.020769417,-0.12304571,-0.09204867,-0.176888,-0.672603,0.683854,0.220587,0
4120,0.0999244,-10.112936,0.23979367,-0.5944,-0.4035,-0.091,0.5649,-9.7855,0.3067,-0.048624873,-0.32908183,0.059253927,-0.173865,-0.67389,0.683816,0.219172,0
4160,0.444632,-9.692811,0.60157675,-0.1193,0.0598,0.3004,0.541,-9.788,0.2683,-0.17654005,-0.17254324,0.082693696,-0.170646,-0.676163,0.684188,0.213467,0
4201,0.26044124,-9.762808,0.9009669,-0.2032,0.092199996,0.6365,0.51699996,-9.790999,0.197,-0.15531684,-0.22481586,0.002600541,-0.170043,-0.678998,0.682667,0.209788,0
4240,0.10881168,-9.783867,0.91108954,-0.4032,0.034199998,0.76479995,0.5209,-9.7918,0.1374,-0.096342176,-0.24823818,-0.02893756,-0.167333,-0.681904,0.681534,0.206193,0
4280,0.12317689,-9.751947,0.83500177,-0.4398,0.0049,0.6857,0.5281,-9.792,0.088999994,-0.1731192,-0.116692714,0.034225907,-0.164474,-0.684404,0.680704,0.202929,0
4320,0.4895568,-9.488212,1.3341832,-0.0727,0.261,1.2028999,0.514,-9.793099,0.0229,-0.08594001,-0.25169393,0.021066124,-0.164179,-0.686933,0.678966,0.20043,0
4360,0.42775765,-9.623762,1.2695206,-0.0411,0.24159999,1.3986,0.5118,-9.7932,-0.0061,-0.05099852,-0.083758354,-0.04979424,-0.160736,-0.688822,0.67906797,0.19635,0
4401,0.07472782,-9.846222,1.0009774,-0.35599998,-0.053799998,0.96699995,0.53249997,-9.792,-0.045199998,-0.16580628,0.25359634,-0.07897615,-0.16097,-0.690212,0.677323,0.197301,0
4440,-0.23391351,-9.538701,0.22258414,-0.8214,0.248,0.48999998,0.5664,-9.7898,-0.0879,-0.03926991,0.079813905,-0.08595747,-0.16331,-0.69124,0.674576,0.201154,0
4480,-0.28616455,-9.7476,0.42429087,-0.8806,0.0792,0.45949998,0.5962,-9.7878,-0.1162,-0.19832176,-0.10801843,-0.02693043,-0.162885,-0.692385,0.67317,0.202268,0
4520,-0.09098924,-9.814197,0.5308903,-0.80759996,-0.030399999,0.67579997,0.6016,-9.785999,-0.2051,-0.33232814,0.008709193,0.03541273,-0.162504,-0.695737,0.670284,0.200652,0
4561,0.57298034,-9.7843075,0.3970544,-0.120299995,-0.0234,0.73429996,0.59099996,-9.7831,-0.3322,-0.2921681,0.047944196,-0.014154621,-0.16434,-0.69995,0.665814,0.199379,0
4600,0.14492582,-9.828208,0.011808203,-0.377,-0.009099999,0.44799998,0.60249996,-9.7778,-0.44799998,-0.36713,0.16441001,-0.05942846,-0.166106,-0.70374,0.661258,0.199737,0
4640,-0.19240762,-10.194138,-0.36441666,-0.8172,-0.36159998,0.31329998,0.63089997,-9.7685995,-0.5879,-0.4005007,0.25144958,-0.0630762,-0.1691,-0.708082,0.65518,0.201898,0
4680,0.00413718,-10.755607,-0.046016555,-0.6448,-0.8839,0.6099,0.6644,-9.7562,-0.7374,-0.35993925,0.0895703,-0.11665781,-0.172947,-0.712523,0.648386,0.204924,0
