time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
3200,0.15499105,0.6398935,9.655586,0.037499998,-0.0273,-0.1713,0.23699999,0.65489995,9.781799,0.020472713,-0.002216568,-0.002565634,0.032317,-0.015039,-0.088455,0.995442,0
3241,0.17535134,0.74271965,9.629633,-0.1399,0.0545,-0.2199,0.23799999,0.6613,9.7814,0.005969026,0.003141593,0.029461158,0.032535,-0.01508,-0.08843,0.995436,0
3280,0.20822851,0.74384975,9.691585,0.091299996,0.13239999,-0.0435,0.2323,0.66179997,9.7815,-6.81E-04,0.024626596,0.001029744,0.032583,-0.014672,-0.087758,0.99549997,0
3320,0.20695479,0.54810935,9.61317,-0.1195,-0.1028,-0.1809,0.22739999,0.66179997,9.7816,-0.009686577,-3.67E-04,0.023823744,0.032629,-0.014567,-0.087673,0.995508,0
3360,0.2655074,0.7782496,9.61498,0.0087,0.0075,-0.15169999,0.22659999,0.65929997,9.781799,-0.011257374,-0.00424115,0.026912976,0.032475,-0.014435,-0.087145,0.995561,0
3400,0.44819456,0.88298154,9.778993,0.1846,0.2384,-0.0735,0.2272,0.65389997,9.7821,-0.036913715,0.002827433,-0.00832522,0.032232,-0.014444,-0.086765,0.995602,0
3441,0.2621555,0.68458843,9.88018,0.0156,0.0431,0.0924,0.2285,0.64309996,9.7828,0.013508848,0.009477138,-0.024783675,0.031671,-0.014525,-0.087131,0.995587,0
3480,0.054501604,0.6622362,9.542043,-0.077599995,0.0067,-0.2111,0.22469999,0.6502,9.7824,0.021327924,7.33E-04,-0.020158553,0.032197,-0.014296,-0.087644,0.995528,0
3520,0.20211852,0.718136,9.73876,-0.0579,0.009,-0.1714,0.22469999,0.6577,9.781899,-0.012845623,0.002216568,0.004485496,0.032387,-0.014429,-0.087843,0.995503,0
3560,0.28863537,0.7915135,9.80982,0.0705,0.1304,-0.083399996,0.2234,0.6533,9.7823,-0.001919862,-0.003735005,-0.001780236,0.032204,-0.014279,-0.087725,0.995521,0
3600,0.2468805,0.695937,9.827834,0.0581,0.049799997,0.0442,0.2262,0.6562,9.782,0.044767696,-0.004660029,-0.014835299,0.032499,-0.014529,-0.087819,0.99549997,0
3641,0.123703614,0.7445776,9.520198,-0.1787,0.0311,-0.2192,0.2277,0.6749,9.7807,0.043161992,-0.006265732,0.019704767,0.033558,-0.014634,-0.087936,0.995453,0
3680,0.3489884,0.80013263,9.62698,0.0738,0.105299994,-0.2182,0.23009999,0.6889,9.779699,-0.004869469,-8.73E-04,0.002146755,0.034017,-0.014808,-0.087615,0.995463,0
3720,0.22919214,0.7414938,9.675152,0.0572,0.0576,-0.1007,0.2271,0.68759996,9.779799,-2.44E-04,0.013473942,-0.005026548,0.033926,-0.014486,-0.087573,0.995474,0
3760,0.20903295,0.70091695,9.60479,-0.065299995,0.0471,-0.189,0.22219999,0.68829995,9.7799,-8.55E-04,-0.009372418,0.007470009,0.033995,-0.01439,-0.087568,0.995474,0
3800,0.037770927,0.61938953,9.602196,-0.19759999,-0.099999994,-0.1594,0.227,0.6884,9.779799,-0.026529005,0.005497787,0.028483773,0.033919,-0.014661,-0.087388,0.995488,0
3840,0.24509922,0.75534195,9.564041,-0.0132,0.027099999,-0.2091,0.2289,0.6789,9.780399,-0.036599554,-0.026738444,0.02427753,0.033315,-0.01472,-0.086755,0.995563,0
3881,0.08945695,0.7034356,9.802589,-0.0828,0.0326,-0.023599999,0.23969999,0.6635,9.781199,-0.041224677,0.02370157,0.019600047,0.03243,-0.015122,-0.086368,0.99562,0
3920,0.11603259,0.8077079,9.710471,-0.1468,0.1256,-0.1129,0.235,0.649,9.7823,-0.03169518,-0.028117254,0.012269665,0.031814,-0.014826,-0.08602,0.995674,0
3960,0.40002322,0.8823686,9.844574,-0.036,0.1858,0.111999996,0.242,0.6378,9.7828,-0.001832596,0.010541788,0.020036379,0.031297,-0.015075,-0.085658,0.995718,0
4000,0.406545,0.88721454,9.755778,0.35169998,0.3249,-0.035299998,0.2366,0.6361,9.7831,0.024609143,-0.01144936,-0.094631754,0.031346,-0.01471,-0.085974,0.995695,0
4040,0.26382187,0.77617145,9.624164,0.0095,0.12719999,-0.1228,0.2355,0.6475,9.7824,0.036459927,0.005707227,-0.07962192,0.032054,-0.014869,-0.087675,0.995522,0
4081,0.18623058,0.80823463,9.4288645,0.0129,0.1628,-0.3574,0.2322,0.6609,9.7815,-0.011152654,-0.007976155,-0.121387646,0.032566,-0.01481,-0.089579,0.995336,0
4120,0.38395333,0.666019,9.901394,0.120299995,0.014699999,0.083299994,0.23279999,0.6562,9.781899,-0.028204521,0.003839724,-0.09655161,0.032037,-0.014875,-0.091804996,0.99514997,0
4160,0.43469125,0.83549976,9.575408,0.22459999,0.1153,-0.0346,0.22639999,0.6495,9.7824,0.035918877,-0.012566371,-0.12639675,0.032077,-0.014521,-0.093778,0.99497,0
4200,-0.09539457,0.6171486,9.601524,-0.2094,-0.0041,-0.2005,0.22899999,0.6611,9.7816,-0.018675024,0.013508848,-0.097337015,0.032445,-0.014898,-0.096406996,0.99470097,0
4241,-0.18675731,0.58784354,9.624403,-0.3322,-0.0786,-0.15179999,0.2243,0.6572,9.782,-0.047368236,0.04082325,-0.067718774,0.032254,-0.014658,-0.09732,0.994622,0
4280,-0.22303426,0.3859549,9.808891,-0.4739,-0.2298,0.0128,0.2092,0.6318,9.783999,-0.053895768,0.040282197,0.012095132,0.030734,-0.013624,-0.098877,0.994531,0
4320,0.39695865,0.6479285,9.708316,0.100899994,-0.053299997,-0.018099999,0.19319999,0.6123,9.7856,-0.022095868,0.058398716,0.027314402,0.03,-0.012568,-0.098192,0.994635,0
4360,0.50699615,0.8067119,9.553631,0.2069,0.1515,-0.274,0.17549999,0.6035,9.7864,-0.045989424,0.008133234,-0.016842427,0.029638,-0.011911,-0.097949,0.994678,0
4400,0.32258517,0.8699284,9.769809,0.2527,0.29729998,-0.1183,0.1689,0.5852,9.7877,-0.064489916,0.016283922,-0.096778505,0.02854,-0.011308,-0.098784,0.994635,0
4440,-0.04073016,0.6704244,9.928899,-0.1805,0.1214,0.1549,0.1609,0.565,9.789,0.01701696,0.004782202,-0.13184217,0.02785,-0.011064,-0.100428,0.994492,0
