time(ms),acc.x,acc.y,acc.z,acclinear.x,acclinear.y,acclinear.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,RV.x,RV.y,RV.z,RV.cos,RV.heading
4842,-0.57795,1.7839501,11.766001,-0.551,0.219,2.073,-0.02,1.564,9.681,0.2088625,0.275275,0.261525,0.069587,-0.039527,-0.503733,0.860144,0
4881,0.53400004,1.9660501,10.272,0.551,0.252,0.613,-0.02,1.708,9.656,0.4092,-0.267025,0.376475,0.076375,-0.042642,-0.49606,0.86387,0
4921,1.00605,0.81705004,10.39095,0.797,-0.933,0.731,0.201,1.746,9.647,-0.1948375,-0.2382875,0.0207625,0.072777,-0.052964,-0.490009,0.867057,0
4962,-0.657,-0.216,12.651001,-0.799,-1.76,2.958,0.145,1.556,9.681,-0.0925375,0.40301248,0.0154,0.065739,-0.045509,-0.488592,0.868841,0
5001,-0.83895004,0.48405004,8.95695,-0.817,-1.079,-0.733,-0.013,1.556,9.682,0.66165,-0.03795,0.0495,0.069816,-0.038245,-0.486563,0.87001,0
5041,-0.94005007,0.72405005,7.2360005,-1.034,-1.025,-2.416,0.1,1.75,9.648,0.1695375,-0.3213375,-0.00165,0.075771,-0.047738,-0.484753,0.870053,0
5081,-0.46800002,0.12495001,9.868951,-0.557,-1.516,0.192,0.094,1.638,9.668,-0.38445,0.2454375,0.0143,0.070845,-0.044365,-0.481641,0.872373,0
5121,-0.88695,0.24705002,10.67595,-0.86,-1.207,0.966,-0.026,1.451,9.698,-0.0532125,0.09735,0.0356125,0.065681,-0.034539,-0.480158,0.874037,0
5162,-0.61200005,0.95595,8.44005,-0.544,-0.544,-1.103,-0.084,1.453,9.697,0.3441625,-0.0741125,0.1271875,0.06707,-0.032595,-0.477766,0.875316,0
5201,-0.21000001,1.4470501,7.9470005,-0.107,-0.086,-1.745,-0.097,1.529,9.686,-0.055275,0.078099996,0.113437496,0.071252,-0.03268,-0.472644,0.877759,0
5241,-0.00405,1.41795,9.501,0.139,-0.053,-0.201,-0.142,1.466,9.695,-0.1596375,0.171875,-0.0059125,0.069583,-0.028881,-0.469456,0.879735,0
5281,-0.109050006,1.53495,9.46695,0.036,0.104,-0.247,-0.173,1.433,9.699,-0.0669625,0.021724999,-0.0837375,0.06889,-0.026722,-0.46916,0.880016,0
5321,-0.50895,1.8679501,8.91405,-0.278,0.433,-0.791,-0.225,1.432,9.698,-0.0627,0.1920875,-0.145475,0.070111,-0.024169,-0.467849,0.880691,0
5362,-0.94200003,1.9420501,9.549001,-0.592,0.484,-0.174,-0.337,1.434,9.695,-0.14795,0.1027125,-0.0719125,0.072807,-0.019466,-0.468762,0.880103,0
5401,-0.33195,2.5410001,9.573001,0.039,1.072,-0.128,-0.366,1.461,9.69,0.028875,-0.013475,0.076175,0.074812,-0.018373,-0.466328,0.88125,0
5441,-0.16695,2.6250002,9.23505,0.171,1.094,-0.468,-0.333,1.562,9.675,0.064075,-0.063525,-0.0176,0.078729,-0.021969,-0.462407,0.882892,0
5481,-0.29595003,2.32995,9.75195,0.019,0.7,0.099,-0.289,1.629,9.666,0.0374,-0.15619999,-0.196625,0.080753,-0.025464,-0.461538,0.88307,0
5522,-0.79905003,1.8180001,9.814051,-0.51,0.183,0.089,-0.278,1.656,9.661,-0.106425,-0.0848375,-0.2541,0.081624,-0.026896,-0.464535,0.881374,0
5561,-0.79605,1.55505,11.043,-0.474,-0.018,1.357,-0.315,1.571,9.674,-0.155375,0.03135,-0.1881,0.078548,-0.023562,-0.468511,0.879642,0
5601,0.036000002,1.014,10.897051,0.324,-0.499,1.21,-0.297,1.507,9.685,-0.122375,-0.1678875,-0.2935625,0.075086,-0.023161,-0.472568,0.877783,0
5641,-0.36495003,0.01995,12.096001,-0.058,-1.315,2.383,-0.296,1.329,9.711,-0.462275,0.1346125,-0.3925625,0.066868,-0.019369,-0.479204,0.874938,0
5682,-0.633,-0.049050003,12.26805,-0.285,-1.221,2.529,-0.341,1.18,9.729,0.0726,0.0143,-0.20405,0.061212,-0.014029,-0.484394,0.872592,0
5721,-0.99705005,0.85800004,8.28195,-0.606,-0.42,-1.434,-0.388,1.278,9.715,0.587125,0.036575,-0.0378125,0.067208,-0.014763,-0.486294,0.871081,0
5761,-0.10695001,1.1719501,7.4269505,0.267,-0.262,-2.271,-0.359,1.436,9.694,0.114125,-0.13915,-0.0048125,0.073048,-0.019575,-0.486295,0.870515,0
5801,0.72795004,0.23505001,9.87195,1.053,-1.138,0.156,-0.332,1.362,9.705,-0.3898125,0.002475,-0.1742125,0.06937,-0.019433,-0.487685,0.870041,0
5842,-0.123,-0.32595003,11.710951,0.225,-1.502,1.971,-0.348,1.189,9.728,-0.21505,0.2006125,-0.246675,0.061635,-0.014453,-0.491767,0.868422,0
5881,-0.47100002,0.42495003,9.667951,-0.026,-0.773,-0.066,-0.436,1.196,9.723,0.3762,0.1920875,-0.025024999,0.06445,-0.010808,-0.493843,0.867091,0
5921,-0.55395,1.332,7.9230003,-0.1,-0.006,-1.792,-0.439,1.332,9.705,0.25685,-0.22013749,0.0814,0.0703,-0.014175,-0.493294,0.8669,0
5961,0.61095005,1.3939501,8.30805,0.926,0.007,-1.394,-0.327,1.382,9.703,0.0331375,0.0121,0.111237496,0.069732,-0.020237,-0.491245,0.867989,0
6002,-0.279,1.3729501,9.052951,0.069,0.028,-0.702,-0.356,1.357,9.705,-0.1969,0.0493625,0.0378125,0.069372,-0.018231,-0.490303,0.868594,0
6041,0.34695002,1.2940501,9.89595,0.677,-0.002,0.173,-0.318,1.293,9.715,-0.0862125,0.0100375,0.111237496,0.065607,-0.018213,-0.488733,0.869772,0
6081,-0.46305,1.8040501,8.826,-0.135,0.457,-0.883,-0.328,1.343,9.708,0.146025,0.0515625,0.089925,0.068113,-0.018896,-0.48714,0.870458,0
